UPC,ASIN,Name,List Price,Model,MPN,Brand,Color,Sales Rank,Category,Pick & Pack,Weight Handling,Order Handling,30d Storage,VCF,FBA Fees,Referral,Width,Height,Length,Weight,Buy Box,FBA BB,New Offers,FBA Offers,AMZ on Listing
*046798162636,B001DRIGG4,Fish & Aquatic Supplies Aquasafe Pond 8.4Oz,7.35,,ATS16263,Mojetto,,477667,Lawn & Patio,1.06,0.96,1.00,0.01,0,3.03,0.15,3.5,1,6.9,0.75,17.78,Y,2,1,N
*046798162636,B0002APN1Y,"TetraPond AquaSafe, 8.4-Ounce, 250-Ml",15.39,16263,16263,Tetra Pond,,133057,Pet Products,1.06,2.34,1.00,0.01,0,4.41,0.15,3.4,1.1,7.5,2.45,5.71,N,24,0,Y
*046798162636,B00BS97CCQ,Tetra Pond #16263 8.4OZ Water Treatment,,,16263,United Pet Group,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,19.77,N,1,0,N
*046798162636,B0071DLFB2,"3 PACK AQUASAFE, Size: 8.4 OUNCE (Catalog Category: Pond:WATER TREATMENT AND ACC)",,,521190,United Pet Group,,,Lawn & Patio,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,3.8,34.61,N,1,0,N
*046798162636,B008G8GZ8O,TETRA POND AquaSafe Sold in packs of 12,,,16263,Tetra Pond,,,Home,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,97.54,N,1,0,N
*046798162650,B00LRK6Q1E,Tetracolor Tropical Flakes Fish Food [Set of 2] Size: 2.82 oz.,,,16265,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*886827826968,B00025K0V2,"Tetra 16265 TetraColor Tropical Flakes, 2.82-Ounce, 500 ml",18.29,16265,16265,Tetra,,7766,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.8,1.8,5.6,0.02,6.99,N,23,0,Y
*046798162667,B000256412,"Tetra ReptoMin Sticks Reptile Food, 2.64-Pound",96.63,46798162667,46798162667,Tetra,green,2213,Pet Products,1.06,2.73,1.00,0.06,0,4.85,0.15,4.6,4.3,9.1,2.95,26.98,Y,20,2,Y
*046798162667,B004LOEKJI,Tetra USA Food Reptomin -- 2.5 lbs,28.99,,STS16266,Reptomin,,263406,Pet Products,1.06,2.73,1.00,0.10,0,4.89,0.15,8.8,3.7,10,2.85,30.78,N,2,0,N
*046798162667,B00S6D6D68,Reptomin Fish Food [Set of 3] Size: 40 oz.,,,16266,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798162674,B0002563HW,"TetraPond AquaSafe, 16.9-Ounce, 500-Ml",26.69,16267,16267,Tetra Pond,,12435,Pet Products,1.06,1.95,1.00,0.02,0,4.03,0.15,3.6,1.8,7.9,0.95,6.99,N,28,0,Y
*046798162674,B00HM9A1BK,16.9OZ WTR Treatment (Pack of 6),77.94,,16267,Tetra Pond,,853391,Lawn & Patio,1.06,5.07,1.00,0.23,0,7.36,0.15,9,8,10,9,69.73,N,4,0,N
*046798162674,B006LSSAKM,16.9OZ WTR Treatment,19.99,,16267,Tetra Usa Inc.,,650722,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,31.75,N,2,0,N
*666674916018,B0002563HM,"Tetra 16268 AquaSafe Water Conditioner with BioExtract, 8.45-Ounce",6.59,16268,16268,Tetra,,3247,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3,1.5,6.9,0.7,6.59,Y,23,2,Y
*046798162681,B007R5KYC0,Aquasafe Size: 8.40 oz.,5.5,BC519529,16268-03,United Pet Group,,396856,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3,0.5,6.7,0.7,N/A,N,0,0,N
*780231475807,B001D71J5E,Aquasafe,10.75,,519529,Tetra,,705197,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.8,1,6.8,0.7,18.37,N,3,0,N
*046798162681,B00S4VYBRU,Tetra 16268 AquaSafe Water Conditioner With BioExtract,,,16268,Tetra,,224941,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798162766,B00S6D7S62,Aquasafe Water Conditioner - 1.69 oz. [Set of 4],,,16276,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798162766,B000HHM4T6,"Tetra 16276 AquaSafe Water Conditioner with BioExtract, 1.69-Ounce",4.99,16276,16276,Tetra,,21385,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,1.6,0.4,3.5,0.05,4.81,Y,22,3,Y
*046798162766,B01CN8ZVS2,Tetra Aquasafe Plus 1.69oz 50ml,,,,Tetra Usa Inc.,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798162766,B00CJ27P4Q,Aquasafe,2.94,,16276,United Pet Group,,593867,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,8.25,N,5,0,N
*046798162841,B00S4W2N4C,Aquasafe Goldfish Water Conditioner - 3.38 oz. [Set of 3],,,16284,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*634252024943,B000HHJJ76,"Tetra 16284 AquaSafe Water Conditioner for Goldfish, 3.38-Ounce, 100-Ml",6.99,16284,16284,Tetra,,9193,Pet Products,1.06,1.95,1.00,0.01,0,4.02,0.15,3.5,1.5,7.5,1.35,2.99,N,22,0,Y
*046798163091,B00LSP80R6,Spirulina Flakes Fish Food [Set of 2] Size: 5.65 oz.,,,16309,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798163091,B00B39PYOO,Spirulina Flakes,13.3,,16309,United Pet Group,,491867,Pet Products,1.06,2.73,1.00,0.05,0,4.84,0.15,4.9,3.4,8.8,3.56,N/A,N,0,0,N
*046798163091,B00025Z6QG,"Tetra 16309 TetraVeggie Flakes, 5.65-Ounce, 1-Liter",31.49,16309,16309,Tetra,,65061,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,3.75,3.4,7.1,0.02,N/A,N,1,0,N
*046798163497,B006OOPU8S,TETRA MARINE 2.82OZ LG FLAKE,9.99,,046798163497,Tetra,,757270,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798163497,B00OG4TYGC,Tetramarine Flakes Fish Food [Set of 2] Size: 2.82 oz.,,,16349,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798163497,B00025K0UI,"Tetra 16349 Tetra Marine Saltwater Flakes, 2.82-Ounce, 500 ml",18.49,16349,16349,Tetra,,72851,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.8,1.8,5.6,0.25,6.99,Y,20,2,Y
*046798163497,B001D704ZU,Tetramarine Flakes,7.79,,16349,Tetra,,389326,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,3.56,10.77,N,4,0,N
*046798163503,B00N8YM8SM,Cichlid Stick Fish Food [Set of 2] Size: 11.30 oz.,,,16350,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*634252038315,B00025Z6R0,"Tetra 16350 TetraCichlid Sticks, 11.30-Ounce, 1-Liter",31.49,16350,16350,Tetra,,3727,Pet Products,1.06,0.96,1.00,0.04,0,3.06,0.15,4,4,7.3,0.55,9.99,Y,27,1,Y
*046798163596,B008BOOB5C,Tetra Pond Koi Vibrance Sticks 4.94oz,0.0,,521183,Tetra,,337227,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,75.88,N,1,0,N
*046798163596,B00G2GACYK,TETRA POND 4.9-oz. Floating Koi Stick,,,16359,,,,Art and Craft Supply,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,31.97,N,1,0,N
*046798163596,B0002APNDM,"TetraPond 16359 Koi Vibrance Floating Pond Sticks, 4.94-Ounce, 1-Liter",11.79,16359,16359,Tetra Pond,,45142,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,3.5,3.4,7.2,0.5,7.17,Y,28,3,Y
*046798163596,B0044UGHO0,Tetra Pond #16359 4.94OZ Koi Stick (Pack of 12),107.88,,16359,Tetra Pond,,757137,Pet Products,4.09,6.35,0.00,0.47,0,10.91,0.15,13,9,16,7,61.67,N,3,0,N
*046798163596,B00S5250FK,Tetra Pond #16359 4.94OZ Koi Stick (Pack of 2),,,16359,Tetra,,221636,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,26.73,N,2,0,N
*046798163824,B0060C8W3Y,Tetra Pond 16382 16.9 Oz DesaFin® Pond Fish Treatment,,,16382,Tetra Pond,,693754,Lawn & Patio,1.06,4.68,1.00,0.17,0,6.91,0.15,8.9,6.4,9.6,8.15,117.75,N,3,0,N
*046798163824,B00W5TOT6K,Tetra Pond Pond Fish Treatment 16.9 Ounces - 16382,23.64,,519596,Tetra,,,Lawn & Patio,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,28.88,N,2,0,N
*046798163824,B006OP5WV2,"TetraPond Fish Treatment, 16.9-Ounces",18.43,,75016382,Tetra,,112231,Lawn & Patio,1.06,1.95,1.00,0.03,0,4.04,0.15,6,1.9,8.5,1.25,16.19,N,4,0,N
*046798163824,B00CJ27SAW,Pond Fish Treatment,,,MSSTM16382L01,TETRA (DALEVILLE),,190674,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.5,1.9,8.3,0.5,25.72,Y,6,1,N
*046798163824,B00B39QGXM,Pod Fish Teame (fomey Desafi) 16.90 Oz,22.45,,ATS16382,Tetra Usa Inc.,,855640,Lawn & Patio,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798163930,B0060C8VEO,TETRA POND Water Clarifier Sold in packs of 12,,,16393,Tetra Pond,,8222431,Home,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,113.46,N,1,0,N
*046798163930,B0002APNSC,"TetraPond Water Clarifier, 8.4-Ounce, 250-Ml",21.29,16393,16393,Tetra Pond,,100225,Pet Products,1.06,1.95,1.00,0.01,0,4.02,0.15,2.9,1.2,6.9,0.8,6.62,N,19,0,Y
*015568982453,B005OTLIKS,Aquarem 8.4Oz/250Ml 1250Gal,9.69,,TM16393,Tetra,,742653,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,2,17.34,N,1,0,N
*046798163930,B00B39QH5Y,Pond Water Clarifier (formerly Aquarem Clarifier) 8.45 Oz,12.85,,ATS16393,Tetra,,,Lawn & Patio,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,13.43,N,4,0,N
*046798163930,B00BS97BHM,TopDawg Pet Supply Pond Water Clarifier -formerly Aquarem Clarifier 8.45 Oz,,,7396,United Pet Group,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*716184593923,B001BO51OO,"TetraPond Water Clarifier, 16.9-Ounce",17.49,16397,16397,Tetra Pond,,13080,Pet Products,1.06,1.95,1.00,0.02,0,4.03,0.15,3.6,2,8.4,1.55,8.79,Y,29,1,Y
*046798163978,B004PBFYBA,Aquarem 16.9Oz/500Ml 2500Gal,,,3757075,CLASSIC PRODUCTS(General Cage),,726058,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,20.9,N,1,0,N
*046798163978,B001REHO9I,16.9OZ AquaRe Clarifier (Pack of 6),101.94,,16397,Tetra,,8700375,Home,1.06,5.46,1.00,0.23,0,7.75,0.15,9,8,10,10,89.2,N,5,0,N
*046798164340,B0002APO36,"TetraPond 16434 Koi Growth Sticks, 9.52-Ounce, 1-Liter",18.49,16434,16434,Tetra Pond,,43783,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,3.7,3.6,7,0.65,9.06,Y,22,3,Y
*046798164340,B0060BD668,Tetra Pond 16434 9.52 Oz Koi Growth Pond Fish Food (Pack of 12),,,16434,Tetra Pond,,837509,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,108.27,N,2,0,N
*046798164340,B00BS97S16,Koi Growth Fish Food,10.0,BJU1108,16434,Tetra,,341101,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,3.5,3.5,7,0.75,13.21,N,4,0,N
*046798164340,B00LRPGQKK,KOI Fish Food for Rapid Growth 9.52 Ounce (2 Pack),,,,Tetra Pond,,261772,Pet Products,1.06,1.95,1.00,0.06,0,4.07,0.15,7,3.6,7.1,1.7,29.81,N,1,0,N
*046798164418,B001D6UISE,Colorfin Sinking Granules,9.4,,16441,Tetra,,593978,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.3,2.3,4.5,0.25,7.92,Y,3,1,N
*046798164418,B0065O0SNY,Tetra Colorfin Sinking Granules 3.52 oz,4.52,,75016441,Tetra,,761592,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3,2,5,0.22,15.11,N,1,0,N
*046798164418,B007B4XPR8,Colorfin Fish Food [Set of 2],,,ATS16441,Tetra Usa Inc.,,366883,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,12.19,N,1,0,N
*046798164418,B00025Z6TI,"Tetra 16441 TetraColor Goldfish Granules, 3.52-Ounce, 250-Ml",8.79,16441,16441,Tetra,,21674,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.38,2.38,4.63,0.3,6.91,Y,13,2,N
*046798164487,B0017JAPMQ,"Tetra 16448 TetraVeggie Algae Wafers, 5.29-Ounce",16.79,16448,16448,Tetra,,1897,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3.3,0.5,6.3,0.35,8.02,Y,21,3,Y
*046798164487,B00MFSG5TA,Algae Wafers Extreme Fish Food [Set of 2] Size: 5.29 oz.,,,16448,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798164487,B01D1YBFXM,Tetra Veggie,,,,Tetra Veggie,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*467981645178,B002MW4CZS,"TetraPond 16451 Pond Color Sticks, 4.94-Ounce, 1-Liter",11.79,16451,16451,Tetra Pond,,18667,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,3.6,3.6,7.2,0.5,4.85,N,7,0,Y
*046798164548,B008G8OF22,2.25LB Pond Food (Pack of 6),143.94,,16454,Tetra Pond,,,Lawn & Patio,4.09,13.37,0.00,1.21,0,18.67,0.15,17,13,22,19,N/A,N,0,0,N
*110709787666,B00025K1DY,"TetraPond Variety Blend Floating Pond Sticks, 2.25 Pounds",24.99,16454,16454,Tetra Pond,,5185,Pet Products,1.06,2.73,1.00,0.15,0,4.94,0.15,10.1,4.6,10.3,2.6,16.99,Y,25,2,Y
*046798164548,B00BS983LU,Variety Blend Fish Food,,,16454,United Pet Group,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,37.82,N,2,0,N
*046798164555,B0044UQP38,5.29OZ Fish VarietStick (Pack of 12),119.88,,16455,Tetra Pond,,815953,Pet Products,4.09,6.35,0.00,0.47,0,10.91,0.15,13,9,16,7,67.9,N,5,0,N
*046798164555,B000IF07HS,"TetraPond 16455 Variety Blend Food, 5.29-Ounce, 1-Liter",13.59,16455,16455,Tetra Pond,,46558,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,3.7,3.4,7,0.5,6.48,Y,31,4,Y
*046798164555,B007B4XJEM,5.29OZ Fish VarietStick (Pack of 2),,,16455,Tetra Usa Inc.,,669005,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,29.43,N,3,0,N
*046798164562,B0044UGNKS,Tetra Second Nature #16456 1.32LB Variety Stick (Pack of 6),161.94,,16456,Tetra Pond,,735433,Pet Products,4.09,7.52,0.00,0.61,0,12.22,0.15,12,12,17,12,115.87,N,4,0,N
*046798164562,B0002APO4U,"TetraPond 16456 Pond Variety Fish Food Sticks, 1.32-Pound",29.99,16456,16456,Tetra Pond,,75134,Pet Products,1.06,2.34,1.00,0.10,0,4.50,0.15,9.5,3.5,9.6,1.65,21.37,Y,31,2,Y
*046798164593,B00LQMYTQ2,Koi Vibrance Stick - Floating - 3.08 lb. - Bucket (Pack of 2),,,16459,Tetra,,360074,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,138.52,N,1,0,N
*046798164593,B0002APO5E,"TetraPond 16459 Koi Vibrance Sticks 3.08 lb, 10 L",33.99,16459,16459,Tetra Pond,,22361,Pet Products,4.09,5.18,0.00,0.34,0,9.61,0.15,12.3,9,12.3,4.55,28.42,Y,29,2,Y
*046798164593,B0044US6XU,Koi Vibrance Stick - Floating - 3.08 lb. - Bucket (Pack of 4),179.96,,16459,Tetra Pond,,97395,Pet Products,4.09,15.71,0.00,1.48,0,21.28,0.15,20.25,12.75,23,16,102.53,N,4,0,N
*046798164692,B00W5TF8TM,Tetra Pond 16469 3 Lb Spring & Fall Diet Pond Fish Food,43.54,,950424,Tetra,,182017,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3,3,3,0.5,36.47,Y,3,1,N
*046798164692,B000N2YFBK,Spring & Fall Diet 3lb,0.0,,ATS16469,Tetra Pond,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,51.54,N,1,0,N
*046798164692,B00DR29YUK,Tetra Pond 16469 3 Lb Spring & Fall Diet Pond Fish Food (Pack of 6),,,16469,Tetra Pond,,344736,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,232.0,N,2,0,N
*046798164692,B0002APO6I,"TetraPond Spring & Fall Diet Floating Pond Sticks, 3.08 Pounds",41.49,16469,16469,Tetra Pond,,8497,Pet Products,1.06,2.73,1.00,0.12,0,4.91,0.15,8.1,4.4,11.1,3.35,30.07,Y,20,2,Y
*046798164777,B0060BCHPE,Tetra Pond 16477 3.45 Oz Pond Vacation Food (Pack of 12),,,16477,Tetra Pond,,66253,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,72.25,N,1,0,N
*046798164777,B001RE9ZTK,"TetraPond 16477 Vacation Food Slow Release Feeder Block, 3.45 Ounce",6.99,16477,16477,Tetra Pond,,60384,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.4,1.4,5.3,0.25,9.51,Y,23,1,Y
*046798164777,B006GHY58O,Tetra Pond 16477 3.45 Oz Pond Vacation Food (Pack of 2),,,16477,Tetra Pond,,23579,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.2,2.3,5.9,0.15,13.0,Y,5,3,N
*046798164821,B00LQMZP1A,Tetra Pond #16482 1.0LB Fish Food Stick (Pack of 3),,,16482,Tetra Pond,,663780,Pet Products,1.06,3.90,1.00,0.30,0,6.26,0.15,10,8,12,3.8,55.86,N,3,0,N
*046798164821,B0002APO72,"TetraPond 16482 Pond Sticks, Healthy Nutrition for Goldfish and Koi, 1-Pound, 4-Liter",31.99,16482,16482,Tetra Pond,,65465,Pet Products,1.06,2.34,1.00,0.12,0,4.52,0.15,9.9,3.3,12,1.2,16.97,Y,25,2,Y
*046798164821,B00BS97UVE,Pond Sticks 1 Lb 4L Case Pack 6,179.94,,16482,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798164821,B001D6VZVS,United Pet Group Tetra - Pond Sticks 1 Pound,,,16482,United Pet Group,,718884,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,16.97,N,1,0,N
*046798164821,B00BUG0K1M,Tetra Pond 16482 1-Lb. Floating Fish Food Stick - Quantity 1,,,,Tetra Pond,,215122,Pet Products,1.06,1.95,1.00,0.08,0,4.09,0.15,6.3,4,9.6,1.35,20.68,Y,2,1,N
*046798164821,B0060BCKP6,Tetra Pond #16482 1.0LB Fish Food Stick (Pack of 6),119.94,,16482,Tetra,,,Lawn & Patio,4.09,7.52,0.00,0.61,0,12.22,0.15,12,12,17,1.17,71.4,N,4,0,N
*046798164838,B015TIIR2A,Tetra Pond 16483 1.72 Lb Pond Sticks,,,16483,Tetra,,,Lawn & Patio,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798164838,B004LOGB6S,Pond Sticks Floating Fish Food,,,75016483,Tetra,,234190,Pet Products,1.06,2.73,1.00,0.19,0,4.98,0.15,10.6,3.9,15,1.85,N/A,N,3,1,N
*046798164838,B0002APO7C,"TetraPond 16483 Pond Sticks, Healthy Nutrition for Goldfish and Koi, 1.72-Pound",24.25,16483,16483,Tetra Pond,,48640,Pet Products,1.06,3.12,1.00,0.23,0,5.41,0.15,10,5,15,1.9,12.27,Y,22,3,Y
*046798164838,B006OP5Y1K,Pond Food Sticks 1.75lb,,,519022,United Pet Group,,504776,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,31.93,N,1,0,N
*046798164838,B00G2GPD30,Pond Sticks Floating Fish Food,0.0,,16483,United Pet Group,,840461,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,33.21,N,2,0,N
*046798164852,B0060BCQSC,2.242LB Koi Vibra Food (Pack of 6),137.94,,16485,Tetra Pond,,792766,Pet Products,4.09,13.37,0.00,1.21,0,18.67,0.15,17,13,22,19,117.56,N,4,0,N
*046798164852,B00BUTD93U,Koi Vibrance Color Enhancing Food,0.0,,16485,United Pet Group,,253626,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,36.57,N,2,0,N
*046798164852,B00LQMYWPK,2.242LB Koi Vibra Food (Pack of 2),,,16485,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,94.62,N,1,0,N
*617407682878,B00025K0XA,"Tetra 16485 Koi Vibrance Sticks Fish Food, 2.42 Pound",21.99,16485,16485,Tetra Pond,,6190,Pet Products,1.06,3.51,1.00,0.25,0,5.82,0.15,10,5,16,2.6,15.99,Y,30,3,Y
*046798164869,B00LSPATRA,Tetra Pond #16486 5.18LB Koi Stick (Pack of 2),,,16486,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,169.08,N,1,0,N
*046798164869,B0040TJT9U,Tetra Pond #16486 5.18LB Koi Stick,,,16486,Tetra,,194999,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,52.94,N,5,0,N
*046798164869,B000084EN5,"TetraPond 16486 Koi Vibrance Floating Pond Sticks, 5.18-Pound, 15-Liter",39.99,16486,16486,Tetra Pond,,8485,Pet Products,1.06,3.90,1.00,0.32,0,6.28,0.15,12.1,6.2,13.8,5.6,34.8,Y,31,2,Y
*046798164869,B0044UMQAE,Tetra Pond #16486 5.18LB Koi Stick (Pack of 4),231.96,,16486,Tetra Pond,,,Pet Products,4.09,14.15,0.00,1.28,0,19.52,0.15,18,13,22,27,143.16,N,6,0,N
*046798164883,B0060BCOF2,6.61LB Pond Food Sticks (Pack of 2),105.98,,16488,Tetra Pond,,,Pet Products,4.09,14.15,0.00,1.29,0,19.53,0.15,18,16,18,17,80.73,N,5,0,N
*046798164883,B0002DHQDY,"TetraPond Floating Pond Sticks, 6.61-Pound",55.99,16488,16488,Tetra Pond,,13288,Pet Products,4.09,12.20,0.00,1.08,0,17.37,0.15,16.8,15.3,16.9,7.1,46.98,Y,30,3,Y
*046798164883,B006OP5ZEG,Tetra Pond Sticks,55.64,,956479,Tetra,,532541,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,5.44,57.73,N,1,0,N
*046798164883,B000N33HD6,Pond Food Sticks 25l 6.6lbs,,,,Tetra Pond,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,64.87,N,1,0,N
*046798164890,B0060BD7I0,Tetra Pond 16489 4.85 Lb Koi Growth Pond Fish Food,,,16489,Tetra Pond,,,Home,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798164890,B00025K0ZS,"TetraPond Koi Growth Food, 4.85 lb.",87.19,16489,16489,Tetra Pond,,12701,Pet Products,1.06,3.51,1.00,0.16,0,5.73,0.15,10.6,4.5,10.7,5.05,31.7,Y,14,2,Y
*046798164944,B00LQMZ07E,Tetra Pond #16494 1.43LB Koi Stick (Pack of 2),,,16494,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,76.78,N,1,0,N
*046798164944,B0002APOE0,"TetraPond 16494 Koi Vibrance Floating Pond Sticks, 1.43-Pound, 4-Liter",24.99,16494,16494,Tetra Pond,,78854,Pet Products,1.06,2.34,1.00,0.10,0,4.50,0.15,8.8,3.9,9.3,1.65,13.19,Y,33,3,Y
*046798164944,B00CXJUHHM,Tetra Pond #16494 1.43LB Koi Stick (Pack of 6),131.94,,16494,Tetra Pond,,,Pet Products,4.09,7.52,0.00,0.61,0,12.22,0.15,12,12,17,12,90.0,N,4,0,N
*046798164944,B00BS9802W,Tetra Pond #16494 1.43LB Koi Stick,,,16494,Tetra,,737874,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,23.85,N,4,0,N
*046798165071,B00025Z6T8,"Tetra 16507 JumboMin Sticks, 7.40-Ounce, 1-Liter",33.29,16507,16507,Tetra,,10190,Pet Products,1.06,1.95,1.00,0.03,0,4.04,0.15,3.5,3.4,7,0.85,11.97,Y,26,1,Y
*046798165088,B0002APOGI,"Tetra 16508 JumboMin Sticks, 3.70-Ounce, 500 ml",18.49,16508,16508,Tetra,,151509,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.9,2.9,5.6,0.45,13.71,Y,15,1,Y
*707005148293,B006OOOXO0,Tetracichlid Sticks-Jumbo,10.0,,16508,Mojetto,,538745,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,22.77,N,5,0,N
*046798165989,B00S6D6STA,Reptomin Fish Food [Set of 3] Size: 0.92 oz.,,,16598,Tetra,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798165989,B00025670U,"Tetra 16598 ReptoMin Baby Floating Food Sticks, 0.92-Ounce, 100 ml",3.49,16598,16598,Tetra,,13700,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,1.7,1.3,3.1,0.02,3.49,N,27,0,Y
*046798165989,B01CN8YX18,Tetra Reptomin Baby .92oz,,,,Tetra Usa Inc.,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*046798166047,B00FC76EYC,Reptomin Jumbo Sticks 10.23oz,12.95,,STS16604,Tetra Usa Inc.,,3313751,Home,1.06,1.95,1.00,0.03,0,4.04,0.15,3.4,3.4,7.2,0.8,30.43,N,1,0,N
*046798166047,B00CGA78RA,"Tetra Usa Reptomin 10.23-Ounce Sticks, Jumbo",16.5,679414,679414,Tetra Usa Inc.,,8676,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,3.5,3,7.2,0.7,11.14,Y,12,3,Y
