UPC,ASIN,Name,List Price,Model,MPN,Brand,Color,Sales Rank,Category,Pick & Pack,Weight Handling,Order Handling,30d Storage,VCF,FBA Fees,Referral,Width,Height,Length,Weight,Buy Box,FBA BB,New Offers,FBA Offers,AMZ on Listing
*018214832379,B01BFLGPKQ,"Nylabone Dura Chew Regular Red, White, and Blue Bone - 9 Total(3 Packs with 3 bones per pack)",,,,Nylabone,,57460,Pet Products,1.06,1.95,1.00,0.05,0,4.06,0.15,7,3,7.7,1.05,21.99,Y,1,1,N
*018214832386,B019YJGHVI,Puppy Chew Dental For Teething Puppies (Pack of 3),,,NPP901P,Nylabone,,141848,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,5.3,1,5.4,0.15,11.99,Y,2,1,N
*018214832386,B00JZIDDQG,Nylabone Just For Puppies Petite Pink Dental Bone Puppy Dog Chew Toy,4.99,NPP901P,NPP901P,Nylabone,Pink,730,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3,0.5,6,0.02,2.99,N,22,0,Y
*018214832393,B00JZIDDWK,Nylabone Just For Puppies Petite Blue Bone Puppy Dog Chew Toy,4.99,NBP901P,NBP901P,Nylabone,Blue,1879,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3,0.6,6,0.02,2.99,N,19,0,Y
*018214832393,B00PJ0BMPI,Puppy Chew For Teething Puppies (Pack of 2),0.0,,NPP9019,Nylabone,,176069,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.6,0.2,6,0.02,9.05,N,3,0,N
*018214832409,B00JZIDDY8,Nylabone Just For Puppies Petite Pink Wishbone Puppy Dog Chew Toy,4.99,NPW201P,NPW201P,Nylabone,Pink,10105,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,3.1,0.5,5.4,0.05,3.52,N,15,0,Y
*018214832409,B00PJ0C2H0,Nylabone Corp (bones)-Puppy Chew Wishbone- Pink Petiite NPW201P,19.0,,491453,Nylabone,Pink,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,9.15,N,1,0,N
*018214832416,B00PJ0BQ6S,Nylabone Corp (bones)-Puppy Chew Wishbone For Teething Puppies- Blue-chicken Petite NBW301P,19.0,,491450,Nylabone,Blue,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,9.15,N,1,0,N
*018214832416,B00JZIDDSY,Nylabone Just For Puppies Petite Blue Wishbone Puppy Dog Chew Toy,4.99,NBW301P,NBW301P,Nylabone,Blue,16455,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.9,0.5,5.4,0.05,2.73,N,16,0,Y
*018214832423,B00JZIDDSO,"Nylabone Just For Puppies Peanut Butter and Chicken Flavored bone Puppy Dog Chew Toy, Twin Pack",5.99,NPP101TPP,NPP101TPP,Nylabone,,2612,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.9,0.6,6.4,0.1,3.65,N,13,0,Y
*018214832430,B00PJ0BJ06,Flexichew Variety Pack (Pack of 2),,,NX302VPP,,,644400,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,26.03,N,2,0,N
*018214832430,B01BH43EBY,"Nylabone FlexiChew Regular Bone Dog Chew, Variety Pack - 9 Total Bones (3 Packs with 3 per pack)",,,,Nylabone,,,Pet Products,1.06,1.95,1.00,0.03,0,4.04,0.15,6.3,2.1,7.5,1.1,32.99,Y,1,1,N
*018214832430,B00JZIDFI2,"Nylabone FlexiChew Regular Bone Dog Chew Toy, Variety Pack",14.99,NX302VPP,NX302VPP,Nylabone,,3772,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,5.4,0.9,7,0.35,8.13,Y,14,2,Y
*018214832492,B00JZIDGXQ,Nylabone Nyla Flex Propeller bone Dog Chew Toy,13.99,NFP300P,NFP300P,Nylabone,,71083,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.5,1.1,6,0.02,5.81,N,13,0,Y
*018214832522,B00LQK0SYG,"Nylabone Healthy Edibles Mini Bacon Flavored Dog Treat Bones, 6 Count",6.99,NEB100VP6P,NEB100VP6P,Nylabone,,55900,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,3,0.8,6.3,0.2,6.99,Y,6,1,Y
*018214832539,B015PMBHK4,Nylabone Corp (bones)-Healthy Edibles Junior Bone Blister Pack- Roast Beef 6 Count NE800VP6P,15.24,,491438,Nylabone,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*018214832539,B00LQK0QJS,"Nylabone Healthy Edibles Mini Roast Beef Flavored Dog Treat Bones, 6 Count",6.99,NE800VP6P,NE800VP6P,Nylabone,,196195,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2.6,0.8,6.9,0.2,6.99,Y,5,1,Y
*018214832546,B00LQK0LKM,"Nylabone Healthy Edibles Turkey and Sweet Potato Flavored Puppy Dog Treat Bones, 5 Count",6.99,N400VP5P,N400VP5P,Nylabone,,115280,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2.5,0.8,6.7,0.15,6.99,Y,7,1,Y
*018214832546,B00SG6EO3E,Nylabone Corp (bones)-Healthy Edibles Puppy Junior Bone Blister Pack- Turkey-sw Pot 5 Count N400VP5P,15.24,,491441,Nylabone,,511516,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*018214832553,B00LQK0JZO,"Nylabone Healthy Edibles Mini Lamb and Apple Flavored  Puppy Dog Treat Bones, 5 count",6.99,N500VP5P,N500VP5P,Nylabone,,68402,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2.5,0.8,6,0.15,6.99,Y,7,2,Y
*018214832553,B015PMI8DI,Nylabone Corp (bones)-Healthy Edibles Puppy Junior Bone Blister Pack- Lamb & Apple 5 Count N500VP5P,15.24,,491442,Nylabone,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*018214832560,B00LQK0RS8,"Nylabone Healthy Edibles Mini Bacon Flavored Dog bone Treats, 14 Count",14.99,NEB100VP14P,NEB100VP14P,Nylabone,,28857,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,5.7,0.6,7.4,0.45,8.34,Y,7,2,Y
*018214832560,B015PM5ZXE,Nylabone Corp (bones)-Healthy Edibles Junior Bone Blister Pack- Bacon 14 Count NEB100VP14P,21.3,,491437,Nylabone,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*018214832577,B015PLYRF2,Nylabone Corp (bones)-Healthy Edibles Junior Bone Blister Pack- Roast Beef 14 Count NE800VP14P,21.3,,491439,Nylabone,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,19.78,N,1,0,N
*018214832577,B00LQK0OTA,Nylabone Healthy Edibles Mini Roast Beef Flavored Dog Treat Bones,14.99,NE800VP14P,NE800VP14P,Nylabone,,113661,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,6.9,1,8,0.35,9.92,Y,10,2,Y
*018214832584,B00LQK0N2I,"Nylabone Healthy Edibles Mini Bacon and Roast Beef Flavored Variety Pack Dog Treats, 14 Count",14.99,NE100VP14P,NE100VP14P,Nylabone,,80194,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,6.6,0.8,7.4,0.45,10.8,Y,8,2,Y
*018214832911,B00M4NZSD0,"Nylabone holiday Dura Chew Regular Red, White and Green Bone Dog Chew Toys, Triple Pack",10.99,NR206P,NR206P,Nylabone,,100718,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,5.12,0.71,6.54,0.35,5.0,N,1,0,N
*018214833574,B017A5HKVE,Nylabone Corp Bones 491504 Dura Chew Beef Bone Alternative Dog Chew,16.6,,491504,Nylabone,,581192,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,12.31,N,1,0,N
*018214833574,B00X591HZ0,Nylabone Dura Chew Mini Beef Bone Dog Chew Toy,5.99,NMB600P,NMB600P,Nylabone,,31825,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.8,0.4,5.6,0.15,5.99,Y,6,1,Y
*018214833598,B00X591HR8,"Nylabone Bone Sound Bone Saxophone Dog Chew Toy, Small",12.99,NSX101P,NSX101P,Nylabone,,50630,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.5,1.8,7.5,0.3,8.08,Y,12,3,Y
*018214833598,B017A5H6MC,Nylabone Corp Bones 491497 Dental Chew Saxophone Bone Dog Chew - Small,20.24,,491497,Nylabone,,587351,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,17.37,N,1,0,N
*018214833611,B00X591HTQ,"Nylabone Dental Chew Hedgehog Bristle Brush Dog Chew, Small",11.99,NHH101P,NHH101P,Nylabone,,27886,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.4,1.2,7.4,0.25,7.95,Y,12,3,Y
*018214833611,B017A5H2SA,"Nylabone Corp Bones 491495 Dental Chew Bristle Bone Hedgehog Dog Chew - Chicken, Small",19.83,,491495,Nylabone,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,16.81,N,1,0,N
*018214833659,B017A5GZBK,"Nylabone Corp Bones 491493 Dental Chew Bristle Bone Squirrel Dog Chew - Peanut Butter, Small",19.83,,491493,Nylabone,,631892,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,16.2,N,1,0,N
*018214833659,B00XTAK8G4,"Nylabone Squirrel Bristle Brush Dental Dog Chew, Small",11.99,NBBS201P,NBBS201P,Nylabone,,72968,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.5,1.5,7.5,0.15,8.57,Y,15,4,Y
*018214833680,B00X591IMW,"Nylabone Dura Chew Marrow Beef Bone Dog Chew Toy, Small",9.99,NMB001P,NMB001P,Nylabone,,19441,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.5,2,7.5,0.2,7.8,Y,14,3,Y
*018214833697,B00XTAK8QY,Nylabone Dura Chew Hoof Bone Dog Toy,10.99,NHB001P,NHB001P,Nylabone,,45480,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,4.5,2.5,7.4,0.25,8.09,Y,12,2,Y
*018214833734,B017A5GPWY,Nylabone Corp Bones 491488 Flavor Frenzy Flexi Chew Birthday Cake Dog Chew,19.84,,491488,Nylabone,,595500,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,16.2,N,1,0,N
*018214833734,B00WZ8W24W,Nylabone Flavor Frenzy Flexi Wolf Birthday Cake Flavored Bone Dog Chew Toy,11.99,NBB001P,NBB001P,Nylabone,Multicolor,56260,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4.2,1.9,7.9,0.25,8.08,Y,14,3,Y
*018214833758,B00WZ8WDTG,"Nylabone Flavor Frenzy Wolf Dura Chew Bacon, Egg and Cheese Flavored Bone Dog Chew Toy",9.99,NFFB001P,NFFB001P,Nylabone,,10652,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.3,1.1,5.6,0.02,7.79,Y,17,3,Y
*018214834069,B017A5GTS4,Nylabone Corp Bones 491490 Flavor Frenzy Puppy Bone Confetti Cake,19.84,,491490,Nylabone,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,19.78,N,2,0,N
*018214834069,B00WZ8VWXO,"Nylabone Flavor Frenzy Puppy Confetti Cake Flavored Puppy Bone Chew Toy, Small",11.99,NFFC101P,NFFC101P,Nylabone,Multicolor,42361,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,3.4,1.5,5.6,0.2,7.37,Y,15,4,Y
